,Unnamed: 0,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies,preprocessed
1098,1140.0,"Pak ganjar di tanya apa jawabnya apa, gak mudeng.
Beda sama pak anis ber integritas bgt top",affan,,negatif,,ganjar mudeng beda anies ber integritas banget top
1099,1141.0,"Ganjar pornowo, blunder parah",alex32,,negatif,,ganjar pornowo blunder parah
1100,1142.0,"Ganjar Wasting time bgt, tiap ditanya kok malah nanya balik dari mana org mana, dosennya siapa. Keliatan mau mengalihkan atau mengaburkan fokus penanya.",Fajar Muhamad Sidiq,,negatif,,ganjar wasting time banget orang dosen alih abur fokus pena
1101,1143.0,Ma'af pak Anies ngomng nya kurang Nyambung?,Nasi goreng Udin,,,negatif,samaaf anies omong nya sambung
1102,1144.0,Cuma pak Ganjar yang bikin aku ngantuk.,CRUISER 4.0,,negatif,,ganjar bikin ngantuk
1103,1145.0,"heran, knp pada kagum sama pak anis, padahal cuma jago ngomong doang, aksinya nol 😂",Thoriq Binnar Farezky,,,negatif,heran kagum anies jago omong doang aksi nol wajah gembira urai air mata
1104,1146.0,"Pa Anis hnya menjelaskan secara teori,,fakta dilapangan sejak mnjdi gub.DKI,kebanyakan gagal,APBD DKI hampir 1000T hnya mampu membuat 1 puskesmas,yg lainnya bermasalah.",Andy zawa,,,negatif,anies teori fakta lapang gubdki banyak gagal apbd dki t puskesmas masalah
1105,1147.0,"Ganjar blunder, merendahkan profesi

Prabowo juga blunder, melegalisasi penyogokan

Anies to the point sayangnya kalah power",XI C_Match 2,negatif,negatif,,ganjar blunder rendah profesi prabowo blunder legalisasi sogo anies the point sayang kalah power
1106,1148.0,"Sekelas capres gagasan GP terlalu arogan , fiks banteng skipppp",anak_terakhir,,negatif,,kelas capres gagas ganjar arogan fiks banteng skip
1107,1149.0,Ini Ganjar bikin Pusing dah,Imam Eman,,negatif,,ganjar bikin pusing deh
1108,1150.0,Pak ganjar kesannya sok asyik,Idris Hrp,,negatif,,ganjar kesan sok asyik
1109,1151.0,"Sumpah, aq g ngerti apa yg dibicarakan Pak Ganjar, kok ribet Kali penjelasnnya. G nyambung kayaknya",Deny Tanjung,,negatif,,sumpah erti bicara ganjar ribet kali penjelasnnya sambung kayak
1110,1152.0,Penjelasan pak anis tdk  jelas .,Suwarji Warji,,,negatif,jelas anies
1111,1153.0,"Saya rasa pertanyaan dri audiens untuk Ganjar,, semua jawaban Ganjar menyelempeng gak nyambung dengan pertanyaan dan hanya mempelintir ucapan yg biar terkesan real, dan nyatanya gak nyambung dengan jawabannya...",raja olenkk,,negatif,,audiens ganjar ganjar lempeng sambung pelintir ucap biar kes real sambung jawab
1112,1154.0,"Sumpah loh anies ini gk ada malunya bngt bisa""nya nyapress 🤣🤣 , jadi mentri pendidikan gagal , jadi gubernur gak jelass , loh ini skrng mau  jadi presiden 🤣🤣",Awkarin 89,,,negatif,sumpah loh anies malu banget nya nyapres tertawa terbahakbahak tertawa terbahakbahak tri didik gagal gubernur loh presiden tertawa terbahakbahak tertawa terbahakbahak
1113,,"Aduh mas anis,klo ngmong emng renyah dan gmpng tpi kenyataan ny zonk",Isri Hayati,,,negatif,aduh mas anies kalo ngmong renyah gmpng nyata nya zonk
1114,,Prabowo perbandingannya kok gak aple to apel.. Jgn ke negara kecil yg penduduknya gak sebanding dgn penduduk indonesia😅😅,BE70L B19AL,negatif,,,prabowo banding aple apel negara duduk banding duduk indonesia wajah senyum lebar dan keringat wajah senyum lebar dan keringat
1115,,Ganjar anis pelawak sosmed,Kin Zakiy,,negatif,negatif,ganjar anies lawak sosmed
1116,,"Dari semua bacapres yg ada hanya 1 yg paling aneh gagasanya dan selalu terlihat paling sok(sombong) adalah ganjar pranowo , dan gagasanya susah di mengerti oleh masyarakat menengah kebawah",Blond. Gaming,,negatif,,bacapres aneh gagasanya sok sombong ganjar ganjar gagasanya susah erti masyarakat tengah bawah
1117,,aku memang tidak suka sama ganjar! karena ganjar bukan presidenku! ganjar tidak bisa dukung rusia! orang indonesia tidak tahu ukraina jatuh ke tangan israel? ukraina bukan agama islam! ukraina itu sahabat israel! ukraina itu menghabisi palestina! rusia saja dukung palestina! seperti indonesia! orang indonesia gak bisa bantu rusia? orang indonesia gak kasian sama rusia? kalo tidak ada rusia? siapa yang melindungi indonesia? bukan negara lain! orang indonesia sahabat rusia! bukan ukraina! menurutku! kalo ganjar jadi presiden! ekonomi akan turun dan melanjutkan perang timor leste!,Jordan Yukifune,,negatif,,suka ganjar ganjar presiden ganjar dukung rusia orang indonesia ukraina jatuh tangan israel ukraina agama islam ukraina sahabat israel ukraina habis palestina rusia dukung palestina indonesia orang indonesia bantu rusia orang indonesia kasihan rusia kalo rusia lindung indonesia negara orang indonesia sahabat rusia ukraina turut kalo ganjar presiden ekonomi turun lanjut perang timor leste
1118,,"kasian ganjar, banyak kesalahan wkwk",Nama Aku,,negatif,,kasihan ganjar salah wkwk
1119,,"Setelah liat ini, Prabowo saya eliminasi dari pilihan pribadi hahaha",adi suryana,negatif,,,lihat prabowo eliminasi pilih pribadi hahaha
1120,,"Saya hanya butuh presiden yg merakyat ,melindungi rakyat dan negara.dan pak Ganjar sudah terbukti dulu waktu menjadi gubernur.alhamdulillah saya dari jawatengah",Abdul Muslih,,positif,,butuh presiden rakyat lindung rakyat negaradan ganjar bukti gubernuralhamdulillah jawatengah
1121,,Asal jangan pak Anies yg jadi persiden karena ga bisa kerja.... ngomong doang,kemal El real official,,,negatif,anies persiden kerja omong doang
1122,,"ganjar masih tetep pake formasi investasi,aduh kuno bgt masih keruk2 semen... yang lain udah pada kebulan 😬",Memberal Force,,negatif,,ganjar pakai formasi investasi aduh kuno banget keruk semen kebul wajah seringai
1123,,"Wooyy mau tanya...

Si anies nyalon presiden ???

Gk ad orang lain kah di negeri ini???.

Heran...manusia tanpa berpikir logis di calonkan jadi pr3siden RI.

Selamat lah indonesia....kaga maju2..Drama mulu",Art'a Sengklek,,,negatif,wooy sih anies nyalon presiden orang kah negeri heran manusia pikir logis calon prsiden ri selamat indonesia kagak maju drama mulu
1124,,Anis menata kata....praktik nol besar,Suyono Yono,,,negatif,anies tata praktik nol
1125,,"trauma milih Anis jadi gurbernur , di janjiin ojek terbang . . Ojeknya cuma hayalan 😂😂",Harleen Musa,,,negatif,trauma pilih anies gurbernur janjiin ojek terbang ojek hayalan wajah gembira urai air mata wajah gembira urai air mata
1126,,Anies Asbun...pinter ngomong tp kenyataan membuktikan jadi pemimpin tdk ada yg terealisasi...semuanya NOL BESAR !,J.E,,,negatif,anies asbun pintar omong nyata bukti pimpin realisasi nol
1127,,Pak ganjar ngomong apa sih? Muter teros 🥲,ryzsbr,,negatif,,ganjar omong sih muter ros wajah senyum dengan air mata
1128,,"Bicaranya sangat baik sekali pak anis .
Baik buat ngibulll",Fajar Kurniawan,,,negatif,bicara anies ngibul
1129,,Anies susah menyederhanakan angka. Terlalu berputar dan tidak jelas arah berpikir. Susah di cerna,Corona Vid19,,,negatif,anies susah sederhana angka putar arah pikir susah cerna
1130,,Pak ganjar yg paling pintar 👍,asu kabeh,,positif,,ganjar pintar jempol ke atas
1131,,HAHAHA ANIS SI MULUT MANIS,RinZz,,,negatif,hahaha anies sih mulut manis
1132,,Ganjar emosian 😅,Zahra paaha,,negatif,,ganjar emosi wajah senyum lebar dan keringat
1133,,ANIES BASWEDAN MULAI DEH NGIBUL & PURA² MISKIN & TERDZOLIMI SUPAYA ORG IBA PADANYA GILIRAN DIUNGKAP BIAYA NYAPRES ITU MAHAL MIN 40M BARU DEH KELIHATAN MUKANYA AGAK GUGUP❗😂,ino26 Channel,,,negatif,anies anies deh ngibul pura miskin terdzolimi orang iba gilir ungkap biaya nyapres mahal min m deh muka gugup tanda seru merah wajah gembira urai air mata
1134,,"Pak anis memang pinter ngomong dr dulu😂.. teori oke, kenyataannya?? 😅",AGUS_OFFICIAL,,,negatif,anies pintar omong wajah gembira urai air mata teori oke nyata wajah senyum lebar dan keringat
1135,,Sayang banget...Pak ganjar ko blunder merendahkan pekerjaan mc dan jurnalis😮😮😮,zonkgu eil,,negatif,,sayang banget ganjar blunder rendah kerja mc jurnalis wajah dengan mulut buka wajah dengan mulut buka wajah dengan mulut buka
1136,,Pas ganjar kek presentasi anak sma,prianomor 1,,negatif,,pas ganjar kayak presentasi anak
1137,,Jawaban GP yang begitu cemerlang pertanyaan dari rektor. GP RI 1 2024-2029,Iskandar Blora,,positif,,ganjar cemerlang rektor ganjar ri
1138,,gak bakal nyoblos pak prabowo like..,Odi Andanu,negatif,,,nyoblos prabowo like
1139,,"Ganjar yang ditanya apa, yang dijawab apa, jawaban muter2 kaga jelas😵‍💫",Frans Tumilaar,,negatif,,ganjar muter kagak wajah dengan mata putar
1140,,Siapapun nanti presidennya semoga bukan ganjar,KP,,negatif,,presiden moga ganjar
1141,,Teori doang banyak ni AB prakteknya 0 miriss,Arif Rahman,,,negatif,teori doang nih anies praktek miris
1142,,"Pak Ganjar ngomong kayak gak tulus,kayak gak dari hati",D. S,,negatif,,ganjar omong kayak tulus kayak hati
1143,,Anies hanya pandai merangkai kata² tapi tidak becus bekerja,Candra prayoga,,,negatif,anies pandai rangkai kata becus
1144,,"Gua kok bosen denger anis pidato..
Suruh jadi dosen ajalah..tidak pantas kalo jadi presiden",jocker,,,negatif,gua bosan dengar anies pidato suruh dosen aja kalo presiden
1145,,"Ngomong kabupaten miskin bilang mau di sejaterahkan  anis..sendiri aja miskin mau  mensejaterah kabupaten...

Ngomong ga bkal ada keributan ya ya lh ngomong sperti itu yg bikin kisruh kan pendukungmu nis",Adi amoy Amoy,,,negatif,omong kabupaten miskin bilang sejaterahkan anies miskin mensejaterah kabupaten omong ribut ya ya omong bikin kisruh dukung nis
1146,,"mulut anis emng licin bgt ya, kek kerjanya dulu cuma tinggal omongan dan janji",Mandiri Menghidupi,,,negatif,mulut anies licin banget ya kayak kerja tinggal omong janji
1147,,"gua liat muka ganjar, seperti melihat ngibul nya joko dimasa lalu",laut dalam,,negatif,,gua lihat muka ganjar ngibul nya joko masa
1148,,Kok pak ganjar kyk menggebu2 dan arogan. Apa perasaanku aja ya 😮,BELAJAR YUK,,negatif,,ganjar kayak gebu arogan asa ya wajah dengan mulut buka
1149,,prabowo blunder terus,Salwa,negatif,,,prabowo blunder
1150,,"Prabowo setiap jawaban dr pertanyaan selalu datar,  ndak ada terobosan, dan memberi kesan kurang cerdas/bodoh, mau pilih dia......?? Saya  NO.",Joko Prayitno,negatif,,,prabowo datar indak terobos kesan cerdasbodoh pilih no
1151,,Ngantuk lihat ganjar . Kbnyakan retorika,Irwan Ebastian,,negatif,,ngantuk lihat ganjar kbnyakan retorika
1152,,Tetep pak Ganjar Pranowo yg saya dan keluarga pilih...💪💪💪🇮🇩🇮🇩🇮🇩,zalina,,positif,,ganjar ganjar keluarga pilih lengan otot lengan otot lengan otot bendera indonesia bendera indonesia bendera indonesia
1153,,"seperti biasanya, Anis sangat lancar sekali ngomongnya. Tapi sayang cuma ngomong doang",Sinau Hurip,,,negatif,anies lancar omong sayang omong doang
1154,,"Mohon Maaf, jawaban ganjar itu bukan tegas tapi arogan. Dan attitude nya Tidak bgtu baik.",Risfa Risfa,,negatif,,mohon maaf ganjar arogan attitude nya
1155,,"Ketika ditanya kebesan berpendapat. Pak ganjar ini ga menjawab tapi cuma muter"".",Alam Raya,,negatif,,besan dapat ganjar muter
1156,,Masya iya seorang ganjar bisa menerima aplikasi dari org yg ngga di kenal..kaya berbohong di depan publik😅😅,albert ibrahim,,negatif,,masya iya ganjar terima aplikasi orang kenal kayak bohong publik wajah senyum lebar dan keringat wajah senyum lebar dan keringat
1157,,"Jawaban ganjar lebih rasional,,",muh zubair,,positif,,ganjar rasional
1158,,Dukung Pak Ganjar dalam usahanya menjadikan Jateng sebagai lumbung beras nasional yang handal.,Tri Astuti,,positif,,dukung ganjar usaha jadi jateng lumbung beras nasional handal
1159,,Gada pantesnya bnget Anis jadi peresiden..bnyakan ngeles. Indonesia di pimpin anis bakalan hancur wong dia jadi mentri dan gubernur aja kerjanya gk bener.gmn mau mimpin indonesia...jgn prnh deh dukung anis indonesia bakalan bobrok.,Aldo Vernando,,,negatif,pantesnya banget anies residen bnyakan ngeles indonesia pimpin anies hancur tri gubernur kerja benarbagaimana mimpin indonesia deh dukung anies indonesia bobrok
1160,,"Dari 3 orang capres hanya pak Ganjar Pranowo yg bagus gagasannya. Sdh jelas rekam jejaknya 2 kali jadi gubernur, 2 kali jadi anggota DPR RI",Herwin Mardiyanto,,positif,,orang capres ganjar ganjar bagus gagas rekam jejak kali gubernur kali anggota dpr ri
1161,,ganjar monoton banyak blunder,Andri Fahlevi,,negatif,,ganjar monoton blunder
1162,,Dari 3 calon cuma pak ganjar klo anis byk ngibul jd mrntri di pecat bagaimana bs meningkatkan pendidikan,Turiah Tamara,,positif,negatif,calon ganjar kalo anies ngibul mrntri pecat tingkat didik
1163,,Ganjar suka lawak ya? Hahahah 😂😂,Miftakhul huda,,negatif,,ganjar suka lawak ya hahahah wajah gembira urai air mata wajah gembira urai air mata
1164,,"pak ganjar jawabanya gajelas, ngawur abstrak",Farhan Bsyr,,negatif,,ganjar jawabanya ngawur abstrak
1165,,"Anis tiap-tiap berbicara terus itu2 aja yg  diomonginnya,, apa nggak ada konsep yg lain??",Syukur Oncu,,,negatif,anies tiaptiap bicara itu diomonginnya konsep
1166,,Saya setuju dgn paparan pak ganjar beliau betul betul memikirkan bagamana kemajuan dan prkmbngan negara.  Mulai dari pncegahan stunting agar trlahirmya warga negara yang cerdas sehat dan ini adalah awal dari quality sdm indonesia.  Mencegah lebih baik.  Sdm yg lebih baik.  Itu lebih penting.  Jelas sekali yg pak ganjar paparkan. Saya sangat setuju.  Itu artinya dari semua yamh beliau sampaikan meliputi semua yg indonesia butuhkan. Dan materi beliau jelas sesuai data.,Nurasyifa Fauziah,,positif,,tuju papar ganjar beliau pikir bagamana maju prkmbngan negara pncegahan stunting trlahirmya warga negara cerdas sehat quality sdm indonesia cegah sdm ganjar papar tuju yamh beliau liput indonesia butuh materi beliau sesuai data
1167,,Tetep pak ganjar ✌️.,eny lim,,positif,,ganjar isyarat menang
1168,,Terima kasih Pak Ganjar karena selalu berjuang untuk penurunan stunting dan kesejahteraan rakyat. Mari kita dukung!,Recominda,,positif,,terima kasih ganjar juang turun stunting sejahtera rakyat mari dukung
1169,,ngomong opo si ganjar,Udin Aja,,negatif,,omong opo sih ganjar
1170,,Pak Ganjar adalah pemimpin yang pantas kita dukung dalam menjaga kesejahteraan pelaku UMKM.,Zaniyah Adeeva,,positif,,ganjar pimpin dukung jaga sejahtera laku umkm
1171,,Anis cm teori daja pinter adlinya krjdnya nol,Jiyen Jiyen,,,negatif,anies teori daja pintar adlinya krjdnya nol
1172,,"Pak Ganjar merakyat
Maju untuk rakyat🎉🎉🎉",Erikko,,positif,,ganjar rakyat maju rakyat party popper party popper party popper
1173,,"anis dari dlu cuma omdo,",Area Movie,,,negatif,anies omong doang
1174,,"Hanya mas Ganjar dah,di praktekkan lain masih di awan2 saja.",Mulyo Turseno,,negatif,,mas ganjar deh praktek awan
1175,,"Pak  Ganjar banyak bukti di Daerah Morowali dg kedatangan TKA nol pengalaman sengaja dikasih ikut2 sebagai Helfer diDitenaga kerja Indonesia setelah uda tau kerja langsung diPHK tenaga kerja Indonesia yg menggantikan adalah si Helfer TKA yg naik,,, , beda dg DITAHUN sembilan Baxk Investasi datang ke Indonesia tp tenaga Ahli Paling minimal Superintenden keatas kebawa sudah baxk Tenaga kerja Indonesia yg Hebat, gmn karya Putra Putri Pribumi Indonesia Babrik PT INCO yg begtu Sukses memproduksi Biji Nikel yg begtu banyak , apa i2 TDK cukup bukti bahwa Tenaga kerja Indonesia TDK Cukup ahli sebagaimn di utarakan pak Ganjar bahwa tenaga kerja Indonesia tak mampu, jgn katakan gtu pak , baxk Skali putra-putri  Indonesia yg siap dan maput kerja disemua jurusan yg saat ini marak dlm bidang Tambang bumi Indonsia yg skrg hampir lebih baxk TKA kerja disana daripada tenaga kerja pribumi",Imam Sawerigading,,negatif,,ganjar bukti daerah morowali datang tka nol alam sengaja kasih ikutikut helfer tenaga kerja indonesia tau kerja langsung diphk tenaga kerja indonesia ganti sih helfer tka beda tahun sembilan baxk investasi indonesia tenaga ahli minimal superintenden atas bawa baxk tenaga kerja indonesia hebat karya putra putri pribumi indonesia babrik pt inco begtu sukses produksi biji nikel begtu i bukti tenaga kerja indonesia ahli sebagaimn utara ganjar tenaga kerja indonesia baxk putraputri indonesia maput kerja semua jurus marak bidang tambang bumi indonsia baxk tka kerja sana tenaga kerja pribumi
1176,,"pak, Ganjar insha.alloh no 1",waginah wagihan,,positif,,ganjar inshaallah no
1177,,Pak Ganjar Kereenn!!! 👍👍👍,Diyah Moes,,positif,,ganjar keren jempol ke atas jempol ke atas jempol ke atas
1178,,Anis omongan.nya paling ndobol,Jack Risman,,,negatif,anies omong ndobol
1179,,Woy...pak anis....mau bangun sekolahan di desa kalo ga ada infrastruktur mau diangkut gitu......kalo bikin gagasan yg reak donk....jangan cuma teori,Sami Dollsoo,,,negatif,woy anies bangun sekolah desa kalo infrastruktur angkut kalo bikin gagas reak teori
1180,,"Tetep Saya pilih Pak Ganjar,,",Jastin Ali syakhieb,,positif,,pilih ganjar
1181,,"Capek denger pak ganjar, setiap di tanya jawabannya kmn mn tapi poin intinya secuil, gjls",Intan Zahrah,,negatif,,capek dengar ganjar jawab mana poin inti cuil gjls
1182,,Ganjar keliatan seperti org yang anti kritik dan Arogan,M Chan,,negatif,,ganjar orang anti kritik arogan
1183,,"Pak ganjar kenapa selalu blunder ya kalo kalian jelas memahami, yg diucapkan terlihat seperti hanya gimmick saja. 😢",Tomioka Giyu,,negatif,,ganjar blunder ya kalo paham gimmick wajah menang
1184,,dari ketida caprea aku paling srek ke pak ganjar karna sangat melayani masyarakat,semongko yay,,positif,,ketida caprea srek ganjar layan masyarakat
1185,,"pa anis tiap kali bicara pasti ujung nya ngungkapin kemanisan yg dihasilkan dari visi misi nya😂, gasemudah itu pa ga semua sesuai ekspetasi",acid lemone,,,negatif,anies kali bicara ujung nya ngungkapin manis hasil visi misi nya wajah gembira urai air mata gasemudah sesuai ekspetasi
1186,,Dari ketiga Ganjar lah yg paling berkualitas.,B. W. H,,positif,,tiga ganjar kualitas
1187,,Ganjar sesuai data,Ketut Sugiarta,,positif,,ganjar sesuai data
1188,,Ntah siapapun presidennya gak ngaruh buat saya. Tapi klo harus milih. Ya cuman pak ganjar.,cungkringx game,,positif,,presiden ngaruh kalo pilih ya cuman ganjar
1189,,"Ganjar sederhana,layak for Ri1",Watcher,,positif,,ganjar sederhana layak for ri
1190,,"Aku tetep pak ganjar, no debat",Majesty,,positif,,ganjar no debat
1191,,"mulut manis,janji manis sesuai nama si Anis ..masih bisa tertipu kah gen Z 😅😂",fyp,,,negatif,mulut manis janji manis sesuai nama sih anies tipu kah gen wajah senyum lebar dan keringat wajah gembira urai air mata
1192,,"Paktanya tim ganjar ini sering menjelkan prabowo.
Paktanya ganjar ga becus ngurus jawa tengah .
Paktanya ganjar terseret kasus ektp.",pokpok coy,,negatif,,pakta tim ganjar jel prabowo pakta ganjar becus urus jawa pakta ganjar seret ektp
1193,,Sepertinya P Ganjar paling siap... Paling srek dihati dan logika,Putra Jemberjember,,positif,,p ganjar srek hati logika
1194,,Jngn bilang jawaban pak ganjar isinya hanya curhat  😅,febri nur cahya,,negatif,,bilang ganjar isi curhat wajah senyum lebar dan keringat
1195,,CUMA MAU BILANG BUAT PAK ANIES NOOOL BESAAR,Dayang Dampit,,,negatif,bilang anies nool besaar
1196,,Refleksi ganjar from the heart,BALI AND BALI,,positif,,refleksi ganjar from the heart
1197,,"Partai penghasil Koruptor paling banyak ya PDIP, ganjar, puan aja disebut menerima uang e-KTP tapi ga tersentuh😂😂😊",jams business,,negatif,,partai hasil koruptor ya pdip ganjar puan terima uang ektp sentuh wajah gembira urai air mata wajah gembira urai air mata wajah senyum dengan mata bahagia
1198,,Ganjar dari pdip ya? Ya sama aja sama boong 🗿,Lim -Bad,,negatif,,ganjar pdip ya ya bohong moa
1199,,Terima Kasih pak Ganjar sudah buka2 terkait dana untuk partai. Ini mau bangun negara ato bangun parpol.,gendut M,,negatif,,terima kasih ganjar bukabuka kait dana partai bangun negara bangun parpol
1200,,Ngerideh klau pak Prabowo jadi Presiden ahhahaa akankah masa pak Harto terulabg Kembali?,Dede Supandi,negatif,,,ngerideh prabowo presiden ahhaha harto terulabg
1201,,Pak ganjar mantap,Wahyu Subekti,,positif,,ganjar mantap
1202,,Ga nyambung pak prabowo kalo di tanya,Komang Leo,negatif,,,sambung prabowo kalo
1203,,si anis ngibul mulu program DP nOL PERSEN AJA BERANTAKAN OK OCE HADEHHHHH ANCUUUURRR,ALFA OMEGA,,,negatif,sih anies ngibul mulu program dp nol persen beranta ok oce hadeh ancuur
1204,,"pinter ngomong anis, kerjanya nihil",azmi blues,,,negatif,pintar omong anies kerja nihil
1205,,Si ganjar ngomong nya bertele tele ketika di tanya. Kelihatan dia kerja cuman demi partai,Novan Apramadana,,negatif,,sih ganjar omong nya tele tele kerja cuman partai
1206,,Ganjar yg bicara dengan tulus. Kelihatan. Cocok jadi presiden,Sahabat Gasken,,positif,,ganjar bicara tulus cocok presiden
1207,,"Ganjar cerdas dan berfikir maju, insyaallah ganjar membawa Indonesia jaya",Clarisa Ayu,,positif,,ganjar cerdas pikir maju insyaallah ganjar bawa indonesia jaya
1208,,Anies itu bukan apa apa...hanya orang yg berambisi ingin jadi presiden tanpa mengukur kemampuannya satu zatunya kelebihan anies hanya kelebihan omong kosong alias bohong besar itu saja..,Raisyagumelar,,,negatif,anies orang ambisi presiden ukur mampu zatunya lebih anies lebih omong kosong alias bohong
1209,,Ganjar baperan..wkwk,maunglana channel,,negatif,,ganjar baperan wkwk
1210,,"Saya bingung dg Ganjar ini,,kalo bicara pintar banget,,tp prestasi nya gak da selama 10 tahun JD gubernur Jateng..",Hen Dra,,negatif,,bingung ganjar kalo bicara pintar banget tapi prestasi nya dah gubernur jateng
1211,,Ganjar banyak ngelawakk ....,soesie susyanto,,negatif,,ganjar lawak
1212,,Ganjar yg terbaik,Reski purba Pakpak,,positif,,ganjar baik
1213,,Cringe banget ganjar,Keanu Prince Altair,,negatif,,cringe banget ganjar
1214,,Pk anis sebenarnya cocok bngt jdi presiden.. cocok untuk bahasa. Dll.. tapi gk cocok untuk krja untuk seluruh indonesia yg luas ini..  jadi pk anis  . Jdi gubernur aja atau jdi wakil presiden aja... atau belajar dulu klo mau jdi presiden.  Mungkin  10tahun lagi untuk jdi presiden..  krna jdi presiden tidk butuh cuma pinter bicara saja..,Jae Nudin,,,negatif,pakai anies cocok banget presiden cocok bahasa cocok krja indonesia luas pakai anies gubernur wakil presiden ajar kalo presiden tahun presiden presiden tidk butuh pintar bicara
1215,,Tetep pak ganjar,Soepono Ongkowijoyo,,positif,,ganjar
1216,,Siap dukung pak ganjar,RISTYAPUTRI,,positif,,dukung ganjar
1217,,"GANJAR PRANOWO EMANG LAYAK JADI PRESIDEN..!!!  INGAT.!!! INI RAKYAT KECIL YANG BICARA
kalian kalian tak akan mampu mempengaruhi rakyat.",Achmad Maghomed,,positif,,ganjar ganjar layak presiden ingat rakyat bicara pengaruh rakyat
1218,,yang sejauh ini masih stay sama ganjar mana suaranyaa,YAYASAN ANAK YATIM THORIQUL JANNAH PUSPO,,positif,,stay ganjar suara
1219,,"Ganjar berbicara sangat tepat dan cerdas, berbicara sesuai dengan data dan dasar teori yang sangat tepat, tidak sedang berbicara seperti bernarasi yang hanya pinter ngomong tapi gak bisa kerja. Ganjar Pranowo paling tepat untuk RI-1 2024.",ariyanto telaumbanua,,positif,,ganjar bicara cerdas bicara sesuai data dasar teori bicara narasi pintar omong kerja ganjar ganjar ri
1220,,pk ganjar yg layak jdi presiden,Lilin Mulyaningsih,,positif,,pakai ganjar layak presiden
1221,,Lihat pak Ganjar rasanya adem...,Yudhistira_99,,positif,,lihat ganjar adem
1222,,"Ganjar msih mentah banget,gk jadi dukung dia.Maaf",LR21,,negatif,,ganjar mentah banget dukung diamaaf
1223,,Pertanyaan² yang diajukan kepada prabowo rata² tidak terjawab dengan spesifik. Semua jawabannya bersifat umum.,CHI Channel,negatif,,,tanya aju prabowo rata jawab spesifik jawab sifat
1224,,Ganjar Pranowo PRESIDEN. Amin...,Bocah Ponorogo,,positif,,ganjar ganjar presiden amin
1225,,Sy tetap Ganjar.. Dia bekerja.. Bukan hanya bicara. Spt halnya Jokowi. Do'a kami u/ kesuksesan Ganjar aamiin,Rini S,,positif,,ganjar bicara hal jokowi a lu sukses ganjar amin
1226,,Ganjar nrgomong gaada tepok tangan 😁,anggi nugroho,,negatif,,ganjar nrgomong tepok tangan wajah gembira dengan mata bahagia
1227,,Tetap Bapak Ganjar pilihanku,wisynu wicaksono,,positif,,ganjar pilih
1228,,Hallo prabowo.. apa kabarnya food estate ?? Kok beda banget sama yg di sampaikan,Iwan Setiawan,negatif,,,halo prabowo kabar food estate beda banget
1229,,"Lama² anis ini kelihatan munafiknya, lu ngapain aja di jakarta....",RUMI DAN CIA,,,negatif,lama anies munafik lu kapai jakarta
1230,,"makin yakin gak pilih ganjar 👎👎👎  sejak dpr aja udah gimana, siapa lupa kasus Nazaruddin",tukang fitnah,,negatif,,pilih ganjar jempol ke bawah jempol ke bawah jempol ke bawah dpr lupa nazaruddin
1231,,"PAK GANJAR,dr sikap bapak menanggapi pertanyaan anda sosok pimpinan yg tempramental,gampang emosi",Samin Awit,,negatif,,ganjar sikap tanggap sosok pimpin tempramental gampang emosi
1232,,"Prabowo g berani berkaca takut yaaaa🤭🤭🤭
Tetap pak Ganjar pranowo ❤❤❤❤nex presiden 2024 🇮🇩🇮🇩🇮🇩",Fatimah Fatimah,negatif,positif,,prabowo berani kaca takut ya wajah dengan tangan tutup mulut wajah dengan tangan tutup mulut wajah dengan tangan tutup mulut ganjar ganjar nex presiden bendera indonesia bendera indonesia bendera indonesia
1233,,Wahh Pak ganjarr nomor satuuuu,atha nasia,,positif,,ganjar nomor
1234,,"sebenernya dukung prabowo, tapi jawabannya disini ngga memuaskan, terkesan diplomatis dan tidak terjawab sampai ke akarnya. :( jadi ragu",Chrisopras Orizano,negatif,,,dukung prabowo jawab muas kes diplomatis jawab akar ragu
1235,,Jangan pilih pak ganjar di karenakan anak emak banteng di belakang....kalok tidak ada emak banteng boleh lah di pilih...,Lomboq Art Story,,negatif,,pilih ganjar karena anak emak banteng kalo emak banteng pilih
1236,,Mnurut saya pak ganjar emng paling bner.. jujur aku yg buka dibidang politik aku tau tujuannya dia,Headline Rocky,,positif,,mnurut ganjar jujur buka bidang politik tau tuju
1237,,Ganjar kaga jelas di tanya apa jawabnya apa ... hadeh calon presiden ko gitu,O.P.A,,negatif,,ganjar kagak hadeh calon presiden
1238,,"Yang paling relevan adalah gagasan anis tapi rekam jejak anis sering memberi kebijakan yang buruk seperti mulai dari waring hingga tugu tuguan, kalo ganjar lebih cocok secara sikapnya tapi ganjar sedikit blunder, kalo prabowo hanya mengerti kebutuhan kaum seusianya atau kurang mengikuti perkembangan dan secara tingkah laku kurang pas dipertunjukkan seperti joget dan menyela dll",Kak Rayz,negatif,negatif,negatif,relevan gagas anies rekam jejak anies bijak buruk waring tugu tugu kalo ganjar cocok sikap ganjar blunder kalo prabowo erti butuh kaum usia ikut kembang tingkah laku pas tunjuk joget sela
1239,,anis ngomong doang,Eunike Kristie,,,negatif,anies omong doang
1240,,Ganjar Pranowo 2024 presiden 🎉,Jaya Jaja,,positif,,ganjar ganjar presiden party popper
